,user_name,user_location,user_description,user_verified,date,text,hashtags,source
40,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:44+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #fittedcap #thecaptheproswear #strictlyfitted #hatgame

https://t.co/rSPETouZqk","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
41,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #flyyourownflag #wearyourallegiance #hataddict

https://t.co/TRgNsLvqWb","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
42,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #hat #caplover #fittedheads #caps #speakwithyourcap

https://t.co/mGDRK5OGIC","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
43,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY NBA 75TH ANNIVERSARY now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #75th #anniversary #hatcrawler #fitted #fittedfam #newerafitted #stayfitted

https://t.co/sqryGMHGu1","['newdrop', 'hangtimeindy', 'indianapolis']",HatCrawler
44,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #newera #capaholic #wearwhattheproswear #thisisthecap

https://t.co/qqltUd3lwp","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
45,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY NBA 75TH ANNIVERSARY now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #75th #anniversary #hatcrawler #fitted #stayfitted #newerahat

https://t.co/0xM3adMYXH","['newdrop', 'hangtimeindy', 'indianapolis']",HatCrawler
46,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY NBA 75TH ANNIVERSARY now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #75th #anniversary #hatcrawler #fitted #fittedhats #thisisthecap #cap

https://t.co/SiJnShBrZj","['newdrop', 'hangtimeindy', 'indianapolis']",HatCrawler
47,Love NBA,,NAB Fanbase,False,2022-10-07 13:51:03+00:00,"Preseason Game Thread: Indiana Pacers (1-0) @ New York Knicks (1-0), October 7th, 2022
 
https://t.co/JMjkmmJsk3
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/ardMSxJ3I4",,love.nba
48,Raw Chili,,,False,2022-10-07 13:03:34+00:00,"Lowe's annual #NBA tiers — Lowe has the #Pacers ranked in the bottom five 
 
https://t.co/SIta7VjHQv
 
#Basketball #Indiana #IndianaPacers #NationalBasketballAssociation #NBAEasternConference #NBAEasternConferenceCentralDivision https://t.co/PRTSO9GgfF","['NBA', 'Pacers', 'Basketball']",raw-chili
49,Love NBA,,NAB Fanbase,False,2022-10-07 12:23:02+00:00,"Indiana Pacers Summer League Highlights vs. Washington Wizards | July 15, 2022
 
https://t.co/yKaUmtfSXN
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/GPocCDGEYD",,love.nba
50,Love NBA,,NAB Fanbase,False,2022-10-06 23:25:02+00:00,"The Charlotte #Hornets Get Exposed By The Indiana Pacers
 
https://t.co/ZfV92h9Bki
 
#BryceMcGowens #CentralDivision #CharlotteHornets #CharlotteHornetsRumors #CharlotteHornetsVsIndianaPacers #EasternConference #HornetsNews #IndianaPacers #LameloBall #NbaPreseason https://t.co/vjoDw43LT2","['Hornets', 'BryceMcGowens']",love.nba
51,Love NBA,,NAB Fanbase,False,2022-10-06 19:35:02+00:00,"#Lamelo / #Liangelo BACK FOR GAME 2 VS PACERS (PRESEASON) CROWD CHANTING “WE WANT #Gelo”
 
https://t.co/m7LvH9N9Ed
 
#Bbb #CentralDivision #CharlotteHornets #EasternConference #Hornets #IndianaPacers #LameloBall #LiangeloBall #Melo #WeWantGelo https://t.co/I6JHxzsMVF","['Lamelo', 'Liangelo', 'Gelo']",love.nba
52,MarinoTR,Cargando... ,"Sports Digest 
Estadísticas de los jugadores de baloncesto Dominicano 
#RDenNBA🏀🇩🇴
#RDenNCAA🏀🇩🇴
#RDenEUROPA🏀🇩🇴
#RDenSurAmérica🏀🇩🇴
🏀🏐⚽🏎️🏁",False,2022-10-06 18:36:20+00:00,"🔴#NBAPreSeason🏀🇺🇲
⬆️#IndianaPACERS 122 (1-0)🔸
⬇️#CharlotteHORNETS 97 (1
0-2)
🔶Chris DUARTE🇩🇴
(SG/6'5""/190Lbs)
🔹12/Pts
🔹6/Reb
🔹2/Ast
🔹0/Stl
🔹0/Blk
🔹1/TO
🔹4/5T2
🔹0/2T3
🔹4/4TL
🔹22:09/min:seg
@C_Duarte5
@Pacers
#RDBSeleccion
#RDenNBA
#DominicanosEnNBA
#MaTR®","['NBAPreSeason', 'IndianaPACERS', 'CharlotteHORNETS']",Twitter Web App
53,Love NBA,,NAB Fanbase,False,2022-10-06 16:00:02+00:00,"Indiana Pacers vs Charlotte Hornets Full Game Highlights |10/5/22 2022 NBA Preseason
 
https://t.co/Mzi9439oVa
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/hk8uoQBlt1",,love.nba
54,Love NBA,,NAB Fanbase,False,2022-10-06 11:38:02+00:00,"Indiana Pacers Postgame Media Availability (Charlotte Hornets) | October 5, 2022
 
https://t.co/RuoxfZ6Q0L
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/mYgB6BPzk0",,love.nba
55,Love NBA,,NAB Fanbase,False,2022-10-06 10:28:02+00:00,"PACERS WIN
 
https://t.co/nfnZYulSUA
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/yBDRthjxdb","['CentralDivision', 'EasternConference', 'IndianaPacers']",love.nba
56,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-06 09:33:45+00:00,"NEW VIDEO TO WATCH:

""Lakers &amp; Pacers Engaged In SERIOUS Russell Westbrook Talks Right Before Start Of Camp"" 

Creator:  Cyro Asseo

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #pacers #IndianaPacers

https://t.co/TUzRZP8Ile https://t.co/s2Ec1z68WS",,Blog2Social APP
57,Love NBA,,NAB Fanbase,False,2022-10-06 09:26:02+00:00,"Indiana Pacers Highlights at Charlotte Hornets | October 05, 2022
 
https://t.co/NaEf3YaYkg
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/a8xWNcanpY",['CentralDivision'],love.nba
58,Love NBA,,NAB Fanbase,False,2022-10-06 05:52:02+00:00,"LaMelo Ball 12 PTS, 7 AST, 5 REB vs Pacers | October 5, 2022 #NBA Preseason
 
https://t.co/7EfgfeqoWi
 
#CentralDivision #EasternConference #IndianaPacers #LameloBall #LameloBallHighlights #LameloBallHornets #LameloBallInterview https://t.co/layHOKoOAQ",['NBA'],love.nba
59,Matthias Wilke /Rangerbure,Berlin,ruhiger Typ ... keine Ahnung was ich manchmal Schreibe ...Sportergebnisse(Mitteilung)...(SerienFan),False,2022-10-06 04:29:49+00:00,"Ende #Basketball Herren 
#NBASaisonvorbereitung 
122:97 #IndianaPacers vs CharlotteHornets 
112:113 ClevelandCavaliers vs #Philadelphia76ers 
125:119 nV TorontoRaptors vs #BostonCeltics 
98:96 #DallasMavericks vs OklahomaCityThunder","['Basketball', 'NBASaisonvorbereitung', 'IndianaPacers']",Twitter Web App
60,Love NBA,,NAB Fanbase,False,2022-10-05 23:16:02+00:00,"The projected top 2 picks in next years draft faced off against each other tonight. Wembanyama finished with 37 pts (11-20 FGs, 7-11 from 3), 4 rebs, 5 blks and Scoot had 28 pts (11-21 FGs, ...
 
https://t.co/bKKZsEBDxO
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/kN8F5YNZbt",,love.nba
61,NuMediaNetwork,,A Social Network Of Creators Dedicated To Putting Out The Truth For The People By The People,False,2022-10-05 22:27:39+00:00,We are LIVE in the Spectrum Center‼️ Click the link to join the live stream https://t.co/3tjVUIaLZ9 #CharlotteHornets #Hornets #NBA #LaMeloBall #TyreseHaliburton #IndianaPacers #Pacers #NuMedia #LitHouse,,Twitter for iPhone
62,Love NBA,,NAB Fanbase,False,2022-10-05 21:42:02+00:00,"Indiana #Pacers BLOCKBUSTER Trade! (feat. Moses Moody + James Wiseman)
 
https://t.co/ZYv6zOP6iS
 
#CentralDivision #ChrisDuarte #ChrisDuarteAndIsaiahJacksonBlockbusterTrade #DameReems #DuarteAndJacksonTrade #EasternConference #IndianaPacers #IndianaPacersBlockbusterTrade https://t.co/8yypcF1LwH","['Pacers', 'CentralDivision']",love.nba
63,Love NBA,,NAB Fanbase,False,2022-10-05 19:36:02+00:00,"Preseason Game Thread: Indiana Pacers (0-0) @ Charlotte Hornets (0-1), October 5th, 2022.
 
https://t.co/Cr8sAnJU4C
 
#CentralDivision #EasternConference #IndianaPacers https://t.co/1GXv69Iklc",,love.nba
64,Love NBA,,NAB Fanbase,False,2022-10-05 03:30:03+00:00,"DO THE DEAL! - Michael Wilbon urges ...
 
https://t.co/FN78bSPUbd
 
#BuddyHield #CentralDivision #EasternConference #IndianaPacers #IndianaPacersTrade #LosAngeles #LosAngelesLakers #LosAngelesLakersIndianaPacersTrade #LosAngelesLakersLebronJames #LosAngelesLakersTrade https://t.co/G7r1AKuq4v","['BuddyHield', 'CentralDivision', 'EasternConference']",love.nba
65,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-05 01:59:21+00:00,"Reggie Miller 3 Card Lot #IndianaPacers #Pacers 

$1.50 each or $3 takes em OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/Cc9JNvb1hd","['IndianaPacers', 'Pacers', 'basketballcards', 'NBA', 'thehobby']",Twitter for Android
66,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-05 01:50:39+00:00,"1998-99 Fleer Ultra #60 Mark Jackson #IndianaPacers #Pacers 

$1.50 each or $2 takes em OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/iOPMnqkhIc","['IndianaPacers', 'Pacers', 'basketballcards', 'NBA']",Twitter for Android
67,GotdemCards,your local card shop,"I have thousands of cards & I'm selling some to get some more. show me those cards
MJ Kobe & Trout is what it's really all about. Posting cards everyday",False,2022-10-04 21:29:06+00:00,"#IndianaPacers 11 Card Lot #Pacers 

$4.50 OBO 

#basketballcards #NBA #thehobby @HobbyRetweet_
#sportscards #sportscardsforsale
@JakeMc945
 @ILOVECOLLECTIN1 @MDRANSOM1 @sports_sell @CardboardEchoes @timscards1 https://t.co/bsSA7huY0B","['IndianaPacers', 'Pacers', 'basketballcards', 'NBA', 'thehobby', 'sportscards']",Twitter for Android
68,Love NBA,,NAB Fanbase,False,2022-10-04 20:32:03+00:00,"The latest on potenital Lakers-#Pacers trade involving Russell Westbrook as more details are reported
 
https://t.co/jnGsNwjcXy
 
#CentralDivision #EasternConference #IndianaBasketball #IndianaPacers #IndianaPacersPodcast #NBABasketball #PacersBasketball #PacersPodcast https://t.co/8JmRHqfUty",['Pacers'],love.nba
69,JWAC,,"Twitter Page for my YouTube JWAC ! Like subscribe and share! #1 Sports YouTube channel!

Check out my #NFL channel: https://t.co/SEihDzHyCl",False,2022-10-04 17:16:48+00:00,"The @Pacers are a super young team, but have some very promising players. What is their ceiling in 2022? 

See here: https://t.co/pngeWgREXx

#NBA #NBAPreseason #Pacers #IndianaPacers #Indiana #TyreseHaliburton #MylesTurner #BuddyHield #NBATwitter https://t.co/QevPv0Lays",,Twitter Web App
70,Love NBA,,NAB Fanbase,False,2022-10-04 16:39:02+00:00,"Can the Indiana Pacers Make the 2023 #NBA Playoffs?? Future #NBA Dynasty??
 
https://t.co/xKasvR8I5e
 
#Basketball #CentralDivision #EasternConference #IndianaPacers https://t.co/eBXqfGBDxO","['NBA', 'NBA', 'Basketball']",love.nba
71,The Shop,"Indianapolis, IN","Sports, Vintage, Licensed Collegiate & Pop Culture Apparel. Vintage Never Gets Old. Broad Ripple | Carmel",False,2022-10-04 16:03:01+00:00,Excited to finally announce our partnership with the @pacers on some merchandise this upcoming season! We are starting with a 5 piece collection that will ONLY be available at the in-arena team store. Can't wait to show you! #IndianaPacers #BlueandGold #Indiana https://t.co/srBJHEykzN,,LaterMedia
72,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-04 11:24:17+00:00,"NEW VIDEO TO WATCH:

""Can the Indiana Pacers Make the 2023 NBA Playoffs?? Future NBA Dynasty??"" 

Creator:  Backyard Buckets

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #pacers #IndianaPacers

https://t.co/sWk2udQ3AQ https://t.co/JQLMLGWfcW",,Blog2Social APP
73,PostUpVideos.com,"Fort Lauderdale, FL","We are revolutionizing how fanatical fans follow their favorite NBA teams, players and NBA Content Creators at https://t.co/kiMTwYwM5i .",False,2022-10-04 11:20:55+00:00,"NEW VIDEO TO WATCH:

""Indiana Pacers Media Availability | October 03, 2022"" 

Creator:  Indiana Pacers

Brand New NBA Fan Video Platform: https://t.co/2f2wTS5laG

#NBA #pacers #IndianaPacers

https://t.co/Y2SDpUbYKh https://t.co/KTxJZ9uNbm",,Blog2Social APP
74,Love NBA,,NAB Fanbase,False,2022-10-04 09:23:02+00:00,"Lakers Trade Update with ...
 
https://t.co/6zXhUDkZgZ
 
#BuddyHieldLakers #CentralDivision #ColeSwiderLakers #DamianJonesLakers #EasternConference #IndianaPacers #JSM #JSMLakers #KendrickNunnLakers #KendrickNunnTrainingCamp #LakersColeSwider #LakersFreeAgency #LakersNation https://t.co/zj3zrhxRIp","['BuddyHieldLakers', 'CentralDivision', 'ColeSwiderLakers']",love.nba
75,Love NBA,,NAB Fanbase,False,2022-10-04 06:13:02+00:00,"This Russell Westbrook News is Disturbing
 
https://t.co/psQqMA04Yz
 
#CentralDivision #EasternConference #IndianaPacers #LakersBuddyHield #LakersMylesTurner #LakersTrade #LosAngelesLakers #NBA #NbaTrade #PacersTrade #RussellWestbrookPacers #RussellWestbrookTrade https://t.co/60AtOflwES","['CentralDivision', 'EasternConference']",love.nba
76,Leaving For LA,Montreal,"Graphic Designer. Sports fanatic. Visit my shop: Posters, Prints, Frames, Phone cases, Puzzles, Pillows, Towels and more!",False,2022-10-04 05:27:00+00:00,"Shop #Pacers  frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/NJtK8TzH5V &lt;&lt; #NBA #NBA75 #NBATwitter #Indiana #IndianaPacers","['Pacers', 'NBA']",Twitter Web App
77,MyNextSeat,"Florida, USA",MyNextSeat is part of the WebPass Social Network a social media marketing agency,False,2022-10-03 17:52:08+00:00,#NBA #LosAngelesLakers #IndianaPacers #RussellWestbrook #BuddyHield Lakers reportedly came close to trading Russell Westbrook to Pacers https://t.co/NVpGeAVNM8,"['NBA', 'LosAngelesLakers', 'IndianaPacers', 'RussellWestbrook', 'BuddyHield']",dlvr.it
78,MyNextSeat,"Florida, USA",MyNextSeat is part of the WebPass Social Network a social media marketing agency,False,2022-10-03 16:44:33+00:00,#NBA #LosAngelesLakers #IndianaPacers #RussellWestbrook Lakers came close to trading Russell Westbrook to Pacers https://t.co/MCvs2phzdC,"['NBA', 'LosAngelesLakers', 'IndianaPacers', 'RussellWestbrook']",dlvr.it
79,Love NBA,,NAB Fanbase,False,2022-10-03 13:43:02+00:00,"I know exactly who was drafted ahead of me - Bennedict Mathurin | #NBA Today
 
https://t.co/DTCHt8R91Y
 
#Basketball #CentralDivision #EasternConference #ESPN #ESPNNBA #Highlights #IndianaPacers #NbaEspn #NbaHighlightsToday #NBAOnESPN #Sports #Viral https://t.co/h8Q1sCnSc0",['NBA'],love.nba
80,Love NBA,,NAB Fanbase,False,2022-10-03 11:57:02+00:00,"Detroit Pistons vs Indiana Pacers - Full ...
 
https://t.co/yDEuCnJGRs
 
#Basketball #CentralDivision #DetroitPistonsVsIndianaPacers #EasternConference #FullGameHighlights #IndianaPacers #LongFullGameHighlights #NbaFullGameHighlights #NbaSummerLeague #NbaSummerLeague2021 https://t.co/9QneOGk1lw","['Basketball', 'CentralDivision']",love.nba
81,Love NBA,,NAB Fanbase,False,2022-10-03 08:23:02+00:00,"The Indiana Pacer&amp;#39;s Malcolm ...
 
https://t.co/nqdtQQpxQs
 
#CentralDivision #ChrisDuarteHighlights #ChrisDuarteNba #ChrisDuartePacers #DeandreAyton #DeandreAytonFreeAgency #DeandreAytonPacers #DeandreAytonTrade #EasternConference #IndianaPacers #IndianaPacers2022 https://t.co/fyFj5ZLV0R","['CentralDivision', 'ChrisDuarteHighlights']",love.nba
82,Leaving For LA,Montreal,"Graphic Designer. Sports fanatic. Visit my shop: Posters, Prints, Frames, Phone cases, Puzzles, Pillows, Towels and more!",False,2022-10-09 17:30:00+00:00,"Shop #Pacers  frames, prints, posters, mugs, puzzles, phone cases and more @ &gt;&gt; https://t.co/NJtK8TzH5V &lt;&lt; #NBA #NBA75 #NBATwitter #Indiana #IndianaPacers","['Pacers', 'NBA']",Twitter Web App
83,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-09 13:44:18+00:00,"Buddy Hield NBA highlights PACERS vs KNICKS 07-10-2022 PRESEASON https://t.co/QXghaoRXwt

Follow us for more  highlights!!

#BuddyHield #Buddy #Hield #nbaPRESEASON #nbahighlights #basketball #indiana #pacers #pacers https://t.co/T3Cw2LQRle",,Twitter Web App
84,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-09 13:33:29+00:00,"Myles Turner NBA highlights PACERS vs KNICKS 07-10-2022 PRESEASON https://t.co/Ro5fMl5cpR

Follow us for more  highlights!!

#MylesTurner #Myles #Turner #nbaPRESEASON #nbahighlights #basketball #indiana #pacers #pacers https://t.co/7GQUe7hiNR",,Twitter Web App
85,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-09 12:54:37+00:00,"Chris Duarte NBA highlights PACERS vs KNICKS 07-10-2022 PRESEASON https://t.co/nJqX5N2npY

Follow us for more  highlights!!

#ChrisDuarte #Chris #Duarte #nbaPRESEASON #nbahighlights #basketball #indiana #pacers #pacers",,Twitter Web App
86,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-09 07:15:32+00:00,"Golden State Warriors' big three faces uncertain future

https://t.co/FtggrYQNgv

#nba #indiana #pacers #indianastyle #heatnation #heattwitter #clippernation #gospursgo #spurs #dubnation #goldenstate #warriors #lakeshow #NBATwitter #NBAJapanGames #mffl #NBAinAbuDhabi #bullsnation","['nba', 'indiana', 'pacers']",Twitter Web App
87,Dean De Jesus,Valenzuela,12up and Fan Sided Affiliate / Social Media Influencer / PG/SG / NBA 2K Gamer / Laker Fan since 2001,False,2022-10-09 07:14:12+00:00,"Indiana Pacers: Draymond Green fiasco highlights need for stability

https://t.co/VIec0URS5W

#nba #indiana #pacers #indianastyle #heatnation #heattwitter #clippernation #gospursgo #spurs #dubnation #goldenstate #warriors #lakeshow #NBATwitter #NBAJapanGames #mffl #NBAinAbuDhabi","['nba', 'indiana', 'pacers']",Twitter Web App
88,Love NBA,,NAB Fanbase,False,2022-10-08 23:16:02+00:00,"RJ Barrett Reacts to Obi ...
 
https://t.co/xYD43eSCMe
 
#AtlanticDivision #Basketball #EasternConference #Indiana #IndianaPacers #KnicksPostgame #Msg #MsgNetworks #NBA #NBABasketball #NewYork #NewYorkKnicks #NewYorkKnicksBasketball #ObiToppin #Pacers #PacersBasketball https://t.co/QdypssdgKu","['AtlanticDivision', 'Basketball', 'EasternConference', 'Indiana']",love.nba
89,Love NBA,,NAB Fanbase,False,2022-10-08 17:45:02+00:00,"Obi Toppin Puts On a Show as #Knicks Beat #Pacers 131-114 | New York #Knicks
 
https://t.co/nb1NAIZB9H
 
#AtlanticDivision #Basketball #EasternConference #Indiana #IndianaPacers #Msg #MsgNetworks #NBA #NBABasketball #NewYork #NewYorkKnicks #NewYorkKnicksBasketball #Sports https://t.co/b4m4LTYPX9","['Knicks', 'Pacers', 'Knicks']",love.nba
90,Drk Chocolate,Superbowl City of XLVI,"A woman with 💣 💡 💡 💡 
Dark lovely and lovin it.
I want a #Firefighter
I dont catch feelings, I catch flights",False,2022-10-08 16:44:11+00:00,"Dear Good Vegan Bad Vegan,

Nice to meet you 😊 
#harding #riverside #naptown #Indiana #speedway #colts #Pacers #indiansbaseball @ Westside, Indianapolis https://t.co/M75CrPiUfj","['harding', 'riverside', 'naptown', 'Indiana', 'speedway', 'colts', 'Pacers']",Instagram
91,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-08 05:13:30+00:00,"Tyrese Haliburton NBA highlights PACERS vs KNICKS 07-10-2022 PRESEASON https://t.co/Pr4D6OAFYU

Follow us for more  highlights!!

#TyreseHaliburton #Tyrese #Haliburton #nbaPRESEASON #nbahighlights #basketball #indiana #pacers #pacers https://t.co/vTsjXrDjjw",,Twitter Web App
92,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-08 04:59:05+00:00,"Goga Bitadze NBA highlights PACERS vs KNICKS 07-10-2022 PRESEASON https://t.co/6yxMwOQfXm

Follow us for more  highlights!!

#GogaBitadze #Goga #Bitadze #nbaPRESEASON #nbahighlights #basketball #indiana #pacers #pacers https://t.co/kvlFJNj2hF",,Twitter Web App
93,Indiana Sports,Indiana,"Hoosiers, Pacers, Colts, Notre Dame, Boilermakers sports history",False,2022-10-08 04:50:02+00:00,Indiana Pacers vs New York Knicks Full Game Highlights | Oct 7 | 2022 NBA Preseason #Indiana #Pacers #NBA Video: https://t.co/05m060ADfR,"['Indiana', 'Pacers', 'NBA']",RetroSeasons Indiana
94,NBA Players Highlights,,I going to do NBA Players video highlights and upload on YouTube and here I will share player stats with link to YouTube.,False,2022-10-08 04:48:18+00:00,"Bennedict Mathurin NBA highlights PACERS vs KNICKS 07-10-2022 PRESEASON https://t.co/4NGDSF22oQ

Follow us for more  highlights!!

#BennedictMathurin #Bennedict #Mathurin #nbaPRESEASON #nbahighlights #basketball #indiana #pacers #pacers https://t.co/mEQ6q1WpTT",,Twitter Web App
95,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-08 03:12:04+00:00,"Tyrese Haliburton Highlights - Knicks vs. Pacers - 7th Oct 2022

https://t.co/9wbksh3XK0
#nba #tyrese #haliburton #nyk #ind #cookiesandkareem #cookies #kareem #nbahighlights #newyork #knicks #indiana #pacers","['nba', 'tyrese', 'haliburton']",CKBot
96,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-08 02:09:35+00:00,"Jalen Green SKIES For The Oop 🚀
https://t.co/Ob3hzGUY3h
#nba #nbahighlights #cookiesandkareem #jalen #green #alleyoop #dunk #hou #houston #rockets #ind #indiana #pacers","['nba', 'nbahighlights', 'cookiesandkareem', 'jalen', 'green']",CKBot
97,Cookies & Kareem,,"Welcome To Cookies & Kareem

Your New Home Of Basketball

YT: https://t.co/VybEW3x3jx",False,2022-10-08 01:56:16+00:00,"Obi Toppin With The BLOCK And The EASTBAY? 👀 🔥
https://t.co/JIHyaGlxuO
#nba #nbahighlights #cookiesandkareem #obi #toppin #dunk #block #nyk #newyork #knicks #ind #indiana #pacers","['nba', 'nbahighlights', 'cookiesandkareem', 'obi']",CKBot
98,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:44+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #neweracaps #newerafitted #hataddict

https://t.co/B8yKFXRXOV","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
99,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:44+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #cap #fittedheads #thisisthecap #wearyourallegiance

https://t.co/KqXWqPrTwH","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
100,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:44+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #fittedcap #thecaptheproswear #strictlyfitted #hatgame

https://t.co/rSPETouZqk","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
101,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #flyyourownflag #wearyourallegiance #hataddict

https://t.co/TRgNsLvqWb","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
102,Hat Crawler,,Crawling 300+ sites for new hat drops so you don’t have to. Links ⬇,False,2022-10-07 13:59:43+00:00,"INDIANA PACERS 59FIFTY CLASSIC now available from HANGTIMEINDY

#newdrop #hangtimeindy #indianapolis #nba #indianapacers #pacers #indiana #59fifty #classic #hatcrawler #fitted #hat #caplover #fittedheads #caps #speakwithyourcap

https://t.co/mGDRK5OGIC","['newdrop', 'hangtimeindy', 'indianapolis', 'nba']",HatCrawler
